word,frequency
lateral_leg_measure,2
lateral_malleolus,2
lateral_medial,2
lateral_outer,2
lateral_pertain,1
lateral_plantar,1
lateral_rotation,6
lateral_side,2
lateral_site,3
lateral_supine,2
lateral_tibial,1
lateral_trunk,2
lateral_trunk_support,2
lateral_wall,3
laterally,3
latest,1
latex,3
latex_glove,3
lather,2
lathrop,5
latin,1
latuda,4
laugh,58
laugh_agreement,2
laugh_agreement_employee,2
laugh_intent,2
laughing,2
laughter,1
launch,2
launder,2
laundering,3
laundry,123
laundry_barrel,2
laundry_cart,1
laundry_drink,2
laundry_equipment,3
laundry_garage,2
laundry_housekeeping,2
laundry_room,37
laundry_room_door,2
laundry_worker,3
laurel,1
lavage,2
law,1185
law_constitution,23
law_constitution_law,3
law_constitution_state,6
law_enforcement,147
law_enforcement_agency,22
law_enforcement_agent,2
law_enforcement_officer,7
law_enforcement_official,7
law_enforcement_ombudsman,2
law_established,113
law_established_procedure,7
law_involve_mistreatment,4
law_party_payment,2
law_regulation,46
law_regulation_relate,1
law_report_incident,11
law_welfare_institution,1
law_working,2
law_working_day,1
lawful,19
lawful_reason,18
lawfully,57
lawfully_authorize,2
lawn,11
lawn_area,4
lawrence,1
lawyer,43
lawyer_represent,19
lax,1
laxative,104
laxative_dependence,2
laxative_enema,5
laxative_habit,2
laxative_habit_form,2
laxative_medicine,2
laxative_senokot,3
laxative_stool,2
laxative_stool_softener,2
laxative_substance,1
laxative_treat_constipation,2
laxatives,1
lay,127
lay_bed,22
lay_bush,1
lay_chest,3
lay_close_eye,1
lay_couch,2
lay_flat,4
lay_floor,10
lay_floor_mat,3
lay_ground,4
lay_ground_bleed,2
lay_sic,4
lay_stand_position,2
layer,146
layer_cell,2
layer_dead,2
layer_dead_tissue,2
layer_fat,4
layer_fat_skin,2
layer_skin,30
layer_skin_because,2
layer_skin_tear,2
layer_tissue,5
layout,2
lazy,2
lb,299
lb_17,2
lb_2,7
lb_7,2
lb_cumulative,1
lb_gain,3
lb_ideal,4
lb_pound,6
lb_week,4
lb_weight,19
lb_weight_gain,3
lb_weight_loss,8
lbm,4
lbm_x2,2
lbp,8
lbp_11,2
lbp_87,2
lbs,46
lbs_gain,2
lbs_loss,5
lbs_weight,7
lbs_weight_loss,5
lcd,3
lcd_panel,2
lco,6
lcsw,28
ld,24
ld_case,1
ld_investigation,1
ldph,6
ldph_communicable,2
ldph_communicable_disease,2
ldph_document,2
le,7
le_low,2
lead,726
lead_15,4
lead_acute_renal,2
lead_acute_respiratory,3
lead_adverse_effect,2
lead_altercation_conflict,2
lead_basement,1
lead_blood_clot,2
lead_buildup,2
lead_cardiac_arrhythmia,2
lead_cardiopulmonary,4
lead_cardiopulmonary_arrest,2
lead_cerebral_edema,2
lead_coma,4
lead_concrete,2
lead_conflict,15
lead_decrease_vision,7
lead_deformity,6
lead_delay_treatment,3
lead_diabetic,5
lead_diabetic_coma,3
lead_fatal,2
lead_faulty,9
lead_fourth_fall,2
lead_glove,3
lead_heart_muscle,2
lead_inability,8
lead_increase_risk,4
lead_irreversible,2
lead_lack_oxygen,2
lead_life_threaten,8
lead_major_bleeding,2
lead_muscle_rigidity,3
lead_organ,4
lead_organ_failure,2
lead_overdose,6
lead_overdose_death,1
lead_overwhelming,2
lead_patio,7
lead_perforation,2
lead_permanent,5
lead_permanent_disability,1
lead_potentially_dangerous,2
lead_progressive_deterioration,2
lead_rehospitalization,2
lead_respiratory_arrest,3
lead_restrictive,4
lead_scarring,2
lead_seizure_coma,2
lead_sepsis,5
lead_sidewalk,3
lead_street,1
lead_suppression,2
lead_unlocked,1
leader,97
leadership,9
leading,3
leading_because,3
leaf,8
leaf_program,1
league,1
leak,100
leak_backwards,4
leak_brief,2
leak_ceiling,3
leak_detection,2
leak_mid,1
leak_roof,2
leak_urine,3
leakage,22
leakage_defect,2
leakage_urine,3
leaking,2
leaky,1
lean,180
lean_backward,4
lean_backward_talk,3
lean_body_backward,3
lean_far,2
lean_forward,57
lean_forward_chair,4
lean_forward_fall,10
lean_forward_wc,2
lean_forward_wheelchair,6
lean_right_upper,2
lean_sink,4
lean_slouch,2
lean_wall,4
lean_wall_furniture,2
leandro,2
learn,177
learn_elementary,3
learn_father,2
learn_new,6
learn_ownership,28
learn_ownership_transition,28
learn_practical,2
learn_sau,4
learn_sau_close,2
learn_skin_tear,2
learn_stop_scratch,2
learning,13
learning_remembering,2
lease,2
leather,1
leathery,10
leathery_black,1
leathery_frequently,1
leave,4158
leave_3rd_4th,2
leave_5th_finger,2
leave_6th_8th,2
leave_absence,17
leave_absence_form,2
leave_absence_log,1
leave_afo,2
leave_afo_brace,2
leave_ajar,2
leave_ama,10
leave_ama_ln,2
leave_ankle_fracture,1
leave_area_unprotected,2
leave_awol,5
leave_balance_,4
leave_bathroom_unattend,2
leave_bedpan,6
leave_bedpan_long,2
leave_belong_explain,2
leave_big_toe,7
leave_bite_mark,2
leave_bk,3
leave_bk_amputation,3
leave_blank,53
leave_blank_documentation,4
leave_building,33
leave_building_come,2
leave_buttock,70
leave_buttock_new,1
leave_buttock_redness,2
leave_buttock_wound,3
leave_calf,4
leave_cart_unattend,2
leave_cheek_bone,2
leave_cognitively_impair,2
leave_distal,13
leave_door_open,9
leave_elbow_8,2
leave_elbow_minimal,2
leave_exceed,49
leave_facility,2
leave_femoral_artery,3
leave_femoral_neck,3
leave_femur_fracture,3
leave_femur_thigh,5
leave_fifth_finger,3
leave_forearm,4
leave_forearm_soft,2
leave_fourth_finger,2
leave_fourth_toe,3
leave_frontal,9
leave_frontal_area,3
leave_gangrenous_great,2
leave_gluteal,4
leave_gluteal_fold,4
leave_great_toe,21
leave_heel_burst,2
leave_heel_gangrene,2
leave_heel_pressure,4
leave_heel_stage,2
leave_hemiparesis,6
leave_hemiparesis_weakness,4
leave_hemiplegia_schizophrenia,2
leave_hip,6
leave_hip_arthroplasty,2
leave_hip_fracture,14
leave_hip_hemiarthroplasty,2
leave_humeral,6
leave_humeral_head,2
leave_humerous,3
leave_index_finger,4
leave_inner_buttock,3
leave_inner_ear,3
leave_inner_knee,2
leave_inner_thigh,3
leave_intertrochanteric,9
leave_intertrochanteric_area,2
leave_intertrochanteric_fracture,2
leave_irregularly,2
leave_ischium,3
leave_isolated,2
leave_isolated_unattend,2
leave_jaw_tooth,2
leave_knee,82
leave_knee_amputation,2
leave_knee_avulsion,2
leave_knee_leave,3
leave_knee_pain,9
leave_knee_replacement,2
leave_labia,2
leave_lateral,16
leave_lateral_ankle,3
leave_lateral_heel,2
leave_lateral_thigh,2
leave_leg,156
leave_leg_cast,2
leave_leg_catch,2
leave_leg_hip,3
leave_leg_hurt,2
leave_leg_knee,3
leave_leg_move,2
leave_leg_pain,6
leave_leg_rehabilitation,2
leave_little_finger,2
leave_low_abdomen,1
leave_low_extremity,19
leave_low_leg,10
leave_low_limb,2
leave_low_lip,3
leave_low_lobe,3
leave_lung_congest,2
leave_mall,2
leave_maxillary,4
leave_maxillary_sinus,3
leave_medial_heel,2
leave_medical_advice,3
leave_message,67
leave_message_md,3
leave_message_physician,3
leave_message_voicemail,1
leave_middle_ring,1
leave_naked_expose,2
leave_nephrectomy,2
leave_non_dominant,3
leave_orbit_eye,2
leave_orbital,5
leave_outer,18
leave_outer_ankle,2
leave_outer_forearm,2
leave_outer_hand,2
leave_overnight,5
leave_pager,3
leave_pass_unaccompani,2
leave_patella,2
leave_pend_investigation,1
leave_periorbital,4
leave_posterior,9
leave_posterior_upper,2
leave_premise,13
leave_premise_sign,3
leave_proximal_tibia,2
leave_red_mark,4
leave_retrieve_battery,2
leave_room,4
leave_saturate,5
leave_sided,37
leave_sided_hemiparesis,2
leave_sided_hemiplegia,2
leave_sided_paralysis,2
leave_sided_weakness,18
leave_sit_toilet,5
leave_standby,3
leave_stump,2
leave_tibia_fibula,4
leave_ulnar,2
leave_unattend,15
leave_unattended,55
leave_unattended_bathroom,4
leave_unattended_foot,2
leave_unattended_lobby,1
leave_unattended_release,2
leave_unattended_shower,2
leave_unattended_snack,2
leave_unattended_toilet,2
leave_unattended_unobserved,2
leave_unattended_unsupervised,3
leave_unchecked,3
leave_unchecked_lead,2
leave_unlocked,6
leave_unsecured,2
leave_unsupervised,49
leave_unsupervised_activity,3
leave_unsupervised_bathroom,7
leave_unsupervised_neglect,2
leave_untreated,13
leave_untreated_lead,2
leave_upper_arm,12
leave_upper_buttock,4
leave_upper_chest,2
leave_upper_extremity,7
leave_upper_low,5
leave_upper_thigh,2
leave_urine_soak,10
leave_voice_message,5
leaving,5
lecture,4
lecturer,1
ledge,2
ledger,249
ledger_account,30
ledger_reconcile,30
ledger_reconcile_patient,1
ledger_reflect,5
lee,1
leeway,1
left,3838
left_abdominal_wall,2
left_ankle,130
left_ankle_fracture,9
left_ankle_stage,2
left_ankle_swollen,3
left_anterior,14
left_anterior_thigh,2
left_arm,211
left_arm_abrasion,3
left_arm_catch,2
left_arm_flaccid,2
left_arm_impair,2
left_arm_pull,2
left_arm_shoulder,1
left_arm_sling,3
left_bicep,2
left_big_toe,1
left_big_toenail,3
left_breast,15
left_buttock,108
left_buttock_abscess,6
left_buttock_decubitus,2
left_buttock_measure,2
left_buttock_stage,1
left_buttock_wound,3
left_cheek,33
left_cheek_open,4
left_clavicle,13
left_clavicle_fracture,3
left_collar_bone,2
left_distal,13
left_distal_femur,1
left_dorsal,5
left_dorsum,2
left_ear,26
left_ear_area,2
left_ear_licensed,2
left_elbow,36
left_elbow_fracture,2
left_eye,61
left_eye_area,5
left_eyebrow,31
left_eyebrow_area,1
left_eyelid,4
left_femoral,26
left_femoral_fracture,3
left_femoral_head,1
left_femoral_neck,2
left_femoral_shaft,2
left_femur,49
left_femur_fracture,7
left_femur_long,3
left_femur_thigh,2
left_fifth,14
left_fifth_finger,7
left_fifth_fingertip,2
left_foot,151
left_foot_9,2
left_foot_gangrene,3
left_foot_large,2
left_foot_strike,2
left_foot_temperature,2
left_foot_touch,2
left_foot_wound,6
left_forearm,49
left_forearm_measure,1
left_forehead,32
left_forehead_area,1
left_forehead_bleed,2
left_forehead_laceration,2
left_fourth_toe,3
left_frontal,16
left_frontal_area,2
left_frontal_scalp,3
left_great_toe,12
left_hand,216
left_hand_blister,5
left_hand_finger,3
left_hand_grip,4
left_hand_hold,4
left_hand_proceed,2
left_hand_splint,3
left_hand_wrist,4
left_heel,146
left_heel_dti,2
left_heel_float,3
left_heel_pillow,2
left_heel_sore,2
left_heel_stage,4
left_heel_ulcer,5
left_heel_unstageable,2
left_heel_wind,5
left_heel_wound,9
left_hemiplegia_paralysis,2
left_hip,471
left_hip_dislocate,2
left_hip_dislocation,4
left_hip_elbow,3
left_hip_fracture,49
left_hip_hemiarthroplasty,1
left_hip_knee,2
left_hip_pain,14
left_hip_prosthesis,1
left_hip_replacement,2
left_hip_surgery,4
left_hip_thigh,2
left_hip_wrist,2
left_humeral,9
left_humeral_neck,2
left_humerus,10
left_humerus_arm,1
left_humerus_bone,2
left_humerus_surgical,1
left_index,15
left_index_finger,1
left_inferior,3
left_inner,18
left_inner_heel,2
left_inner_thigh,2
left_ischial,12
left_ischial_area,2
left_ischium,5
left_jaw,5
left_jaw_tooth,1
left_knee,111
left_knee_fracture,5
left_lateral,40
left_lateral_ankle,7
left_lateral_heel,7
left_lateral_thigh,3
left_left_eyebrow,2
left_leg_amputee,2
left_leg_brace,2
left_leg_fly,4
left_leg_immobilizer,2
left_little_finger,3
left_low_abdoman,3
left_low_extremity,25
left_low_jaw,2
left_low_leg,30
left_low_lip,1
left_maxillary_sinus,2
left_middle_finger,3
left_mw,3
left_outer,17
left_outer_ankle,9
left_parietal,6
left_parietal_area,2
left_pelvis_large,2
left_pinky,4
left_pinky_finger,2
left_proximal,10
left_pupil,7
left_pupil_right,3
left_right_buttock,4
left_right_heel,7
left_right_ischium,2
left_right_lateral,2
left_ring_finger,4
left_rotator,2
left_second_toe,2
left_shin,12
left_shin_leave,2
left_shin_leg,1
left_shoulder,160
left_shoulder_blade,3
left_shoulder_dislocation,9
left_shoulder_elbow,2
left_shoulder_fist,2
left_shoulder_fracture,4
left_shoulder_heel,2
left_shoulder_joint,2
left_shoulder_leave,6
left_shoulder_pain,8
left_sided,31
left_sided_hemiplegia,2
left_sided_pneumothorax,2
left_sided_subarachnoid,2
left_sided_weakness,7
left_sleeve_shirt,2
left_subdural_hematoma,4
left_temple,5
left_temple_area,2
left_temporal,7
left_temporal_lobe,2
left_thigh,41
left_thigh_burn,3
left_thumb,17
left_thumb_bent,2
left_thumb_finger,2
left_tibia,9
left_upper,73
left_upper_arm,16
left_upper_breast,2
left_upper_extremity,6
left_upper_leg,8
left_upper_middle,3
left_upper_thigh,1
left_upper_wrist,3
left_wrist,92
left_wrist_abrasion,2
left_wrist_finger,1
left_wrist_fracture,5
left_wrist_hallway,1
left_wrist_leave,4
left_wrist_normal,2
left_wrist_restraint,3
left_wrist_splint,2
leftfoot,1
lefthallux,1
leftover,4
leg,2053
leg_amputee,2
leg_apart_rip,2
leg_arterial,3
leg_arterial_wind,2
leg_bent,2
leg_brace,12
leg_brace_immobilizer,2
leg_cast,8
leg_catch,6
leg_catch_wheelchair,1
leg_celluliti,3
leg_cross,6
leg_crotch,2
leg_curl,2
leg_curl_bed,2
leg_cut_crippled,2
leg_daikin,2
leg_daikin_solution,2
leg_drs,2
leg_drs_state,2
leg_edge_bed,2
leg_elevate,8
leg_exert,2
leg_exert_pressure,2
leg_extend_knee,2
leg_feel_pop,2
leg_flaccid,1
leg_flexed,2
leg_fly,4
leg_fold,5
leg_fracture_break,2
leg_get_catch,1
leg_get_stick,2
leg_hang,7
leg_hang_bed,3
leg_hurt,19
leg_hurt_documentation,1
leg_immobilize,2
leg_immobilizer,24
leg_immobilizer_place,1
leg_internal_organ,2
leg_ischemia,2
leg_knee_ankle,3
leg_leg_rest,2
leg_lodge,2
leg_outstretch,2
leg_outward,1
leg_pain_rat,2
leg_prosthesis,4
leg_rest,14
leg_right_medial,1
leg_rub,3
leg_shin,5
leg_shin_area,1
leg_slur,4
leg_small_blanket,1
leg_spread_apart,2
leg_straight,6
leg_straight_floor,2
leg_swollen,13
leg_swollen_painful,2
leg_tangled,3
leg_turn_outward,1
leg_uncross,2
leg_w,4
legacy,2
legacy_morse,2
legal,516
legal_blindness,8
legal_decision_maker,3
legal_duty,7
legal_duty_report,1
legal_guardian,30
legal_hold_grave,2
legal_matter,2
legal_representative,189
legal_representative_periodically,2
legal_representative_writing,2
legal_right,37
legal_rightsand,2
legally,46
legally_authorize,1
legally_blind,23
legally_mandate,2
legally_responsible,4
legible,6
legibly,1
legionella,42
legionella_antigen,2
legionella_bacteria,3
legionella_case,1
legionella_disease,1
legionella_infection,1
legionella_pneumonia,2
legionella_pneumophila,3
legionella_type,2
legionnaire,22
legionnaire_,28
legionnaire_disease,3
legislative,2
legislature,135
legislature_person,117
legitimate,18
legs,10
leisure,13
leisure_activity,2
lemli,1
lemon,7
lemon_swab,2
lend,2
length,318
length_0,7
length_1,5
length_3,3
length_distance,2
length_effectiveness,27
length_effectiveness_restraint,24
length_l,8
length_l_x,1
length_limitation,9
length_stay,5
length_width,14
length_width_depth,4
length_x,9
lengthen,1
lengthy,4
lens,19
lens_eye,7
lens_inside,2
lens_inside_eye,2
leo,1
leptospirosis,1
lerner,2
lesch,1
lesion,101
lesion_abdomen,2
lesion_abnormality,2
lesion_cause,5
lesion_direct,18
lesion_direct_contact,18
less,7
less_trochanter,1
lessen,9
lesson,17
lesson_plan,7
lesson_plan_inservice,2
lesson_plan_training,2
lessthan,2
lest,1
let,269
let_,8
let_b,2
let_charge_nurse,6
let_hurt,1
let_know,37
let_surveyor,4
lethal,7
lethal_drug,1
lethargic,110
lethargic_abnormal,3
lethargic_altered,4
lethargic_arousable,1
lethargic_drowsy,7
lethargic_drowsy_sluggish,2
lethargic_physical_slowness,1
lethargic_respond,3
lethargic_responsive,1
lethargic_slow,2
lethargic_sluggish,3
lethargic_unresponsive,3
lethargy,58
lethargy_abnormal,3
lethargy_abnormal_drowsiness,2
lethargy_fatigue,1
lethargy_lack,2
lethargy_lack_energy,2
letter,521
letter_address,4
letter_address_department,1
letter_afl,3
letter_conservatorship,6
letter_date_10,2
letter_date_7,19
letter_date_8,3
letter_doj,1
letter_end_conclusion,2
letter_send,47
letter_send_conservator,2
letter_specifically,2
letter_untitl,2
letterhead,1
lettuce,1
leukemia,2
leukemoid,8
leukemoid_reaction,8
leukocyte,13
leukocyte_esterase,7
leukocytosis,10
leukocytosis_elevated,3
leukocytosis_elevated_number,2
leukocytosis_increase,2
levaquin,31
levaquin_750,2
levaquin_antibiotic,8
levaquin_antibiotic_treat,2
level,2591
level_0,2
level_0_10,1
level_10,8
level_109,2
level_111,3
level_1198,1
level_120_mg,1
level_1235,2
level_128,1
level_1333,2
level_137,2
level_160,2
level_166,2
level_167,2
level_2,1
level_300,4
level_4,6
level_5,6
level_511,2
level_6,4
level_600,6
level_69_percentage,2
level_78,2
level_8,11
level_80,10
level_80_percent,1
level_85_percent,2
level_900,1
level_95,7
level_ability_carry,4
level_alertness,4
level_ammonia,3
level_ammonia_phosphorus,1
level_antidiabetic,2
level_antidiabetic_medication,2
level_black_box,2
level_bucket,2
level_bun_76,1
level_carbon,3
level_carbon_dioxide,2
level_comfort,11
level_comfort_quality,2
level_consciousness,124
level_consciousness_,1
level_consciousness_alertness,1
level_consciousness_alter,2
level_consciousness_loc,3
level_consciousness_measurement,1
level_consciousness_pupil,2
level_d_t,2
level_effectiveness_5,3
level_electrolyte,4
level_elevate,9
level_exactly,3
level_feeding_residual,1
level_force_apply,3
level_frequency_method,2
level_incapable,13
level_incapable_self,10
level_jeopardize_patient,2
level_lipid,6
level_measure_9,2
level_monitored,4
level_normal_limit,2
level_oxygen_carry,2
level_partial_traumatic,2
level_positive_airway,2
level_range_71,2
level_recheck,3
level_register_hi,5
level_reportable_range,2
level_responsiveness,3
level_rise,4
level_sand,2
level_sight_los,2
level_slide_scale,1
level_therapeutic_range,1
level_urgency,2
level_vary,1
levels,10
levemir,3
lever,1
levetiracetam,3
levity,1
levocetirizine,2
levodopa,5
levofloxacin,13
levoph,1
levophed,4
levophed_medication,1
levothyroxine,5
levy,1
lewd,1
lewis,5
lewko,1
lewy,4
lewy_body,2
lexapro,26
lexapro_10,4
lexapro_10_mg,4
lexapro_administer,3
lexapro_anti,2
lexapro_anti_depressant,2
lexapro_result_7,2
lexi,39
lexi_comp,6
lexi_comp_online,2
lexi_drug,2
lexicomp,26
lexicomp_line,2
lexicomp_online,3
lexicomponline,2
lf,1
liability,62
liability_licensee,1
liable,13
